filename,extension,filesize_kb,file_path,date_modified,sensitive,keywords,path_dept,path_subdir
schedule_21443.csv,.csv,555,C:/Healthcare/StaffSchedules/,2024-05-04T21:39:41,1,[],Healthcare,StaffSchedules
payroll_23858.xlsx,.xlsx,375,C:/Finance/HR/,2022-03-18T03:34:45,1,[],Finance,HR
procedure_3033.xlsx,.xlsx,228,C:/Healthcare/Internal/,2023-10-17T19:55:33,1,[],Healthcare,Internal
claim_21401.csv,.csv,578,C:/Healthcare/Insurance/,2023-11-24T03:12:13,1,[],Healthcare,Insurance
record_16785.docx,.docx,37,C:/Healthcare/Patients/,2025-04-07T02:50:38,0,[],Healthcare,Patients
audit_3271.csv,.csv,155,C:/Finance/Accounts/,2023-12-24T01:31:06,1,[],Finance,Accounts
patient_18026.pdf,.pdf,548,C:/Healthcare/Patients/,2023-05-14T09:03:42,1,[],Healthcare,Patients
agreement_0770.docx,.docx,1038,C:/Finance/Loans/,2023-04-01T10:08:56,1,[],Finance,Loans
agreement_13027.xls,.xls,231,C:/Finance/Loans/,2022-01-03T20:04:59,1,[],Finance,Loans
audit_6014.docx,.docx,496,C:/Finance/Compliance/,2025-02-19T12:48:01,0,[],Finance,Compliance
announcement_15001.pdf,.pdf,1082,C:/Finance/PublicInfo/,2025-07-06T20:17:23,0,[],Finance,PublicInfo
memo_1283.xlsx,.xlsx,1313,C:/Finance/Reports/,2024-12-26T06:19:44,1,[],Finance,Reports
log_0666.txt,.txt,8,C:/Healthcare/Maintenance/,2025-09-01T07:43:44,0,[],Healthcare,Maintenance
audit_9308.xlsx,.xlsx,536,C:/Finance/Compliance/,2022-12-14T11:47:47,1,[],Finance,Compliance
report_23413.pdf,.pdf,259,C:/Finance/Reports/,2025-07-05T10:52:10,0,[],Finance,Reports
procedure_8467.docx,.docx,463,C:/Healthcare/Internal/,2025-11-08T01:17:49,1,[],Healthcare,Internal
loan_2492.docx,.docx,496,C:/Finance/Loans/,2025-07-16T01:13:30,1,[],Finance,Loans
meeting_7952.pdf,.pdf,959,C:/Healthcare/Meetings/,2023-10-16T08:53:11,0,[],Healthcare,Meetings
transaction_0988.csv,.csv,93,C:/Finance/Transactions/,2022-08-02T04:48:35,1,[],Finance,Transactions
log_15660.xlsx,.xlsx,567,C:/Healthcare/Maintenance/,2024-05-01T04:58:26,0,[],Healthcare,Maintenance
roster_13565.pdf,.pdf,1982,C:/Healthcare/StaffSchedules/,2024-12-07T20:20:53,1,[],Healthcare,StaffSchedules
repayment_19842.xls,.xls,1002,C:/Finance/Loans/,2023-03-26T12:00:19,1,[],Finance,Loans
log_15782.pdf,.pdf,1398,C:/Healthcare/Maintenance/,2024-11-12T13:44:20,0,[],Healthcare,Maintenance
prescription_shift_1242.csv,.csv,82,C:/Healthcare/StaffSchedules/,2024-05-25T21:08:22,1,['prescription'],Healthcare,StaffSchedules
loan_18938.xlsx,.xlsx,666,C:/Finance/Loans/,2024-06-10T21:40:10,1,[],Finance,Loans
meeting_5297.pdf,.pdf,863,C:/Healthcare/Meetings/,2024-09-17T03:26:39,0,[],Healthcare,Meetings
policy_23532.xlsx,.xlsx,881,C:/Finance/Compliance/,2023-02-16T18:57:16,0,[],Finance,Compliance
invoice_1088.docx,.docx,63,C:/Healthcare/Insurance/,2025-01-06T03:22:07,1,[],Healthcare,Insurance
bank_statement_review_8172.xlsx,.xlsx,1427,C:/Finance/Compliance/,2024-12-06T04:29:14,1,['bank_statement'],Finance,Compliance
transfer_9225.csv,.csv,570,C:/Finance/Transactions/,2023-12-06T10:15:10,0,[],Finance,Transactions
visit_5442.csv,.csv,308,C:/Healthcare/Patients/,2025-03-29T10:42:18,0,[],Healthcare,Patients
parking_12360.txt,.txt,18,C:/Healthcare/PublicInfo/,2024-11-08T11:46:59,0,[],Healthcare,PublicInfo
lab_12128.csv,.csv,41,C:/Healthcare/LabResults/,2024-03-23T19:25:50,1,[],Healthcare,LabResults
transfer_9560.xlsx,.xlsx,540,C:/Finance/Transactions/,2025-05-06T09:32:16,0,[],Finance,Transactions
summary_23424.pdf,.pdf,1165,C:/Finance/Reports/,2023-10-03T20:06:15,0,[],Finance,Reports
schedule_13684.pdf,.pdf,592,C:/Finance/PublicInfo/,2025-11-02T09:01:58,0,[],Finance,PublicInfo
procedure_24745.docx,.docx,605,C:/Healthcare/Internal/,2024-10-20T15:24:30,1,[],Healthcare,Internal
repayment_6839.pdf,.pdf,1160,C:/Finance/Loans/,2024-06-02T05:22:18,1,[],Finance,Loans
audit_profile_20283.pdf,.pdf,1509,C:/Finance/Customers/,2022-02-26T10:05:26,0,['audit'],Finance,Customers
review_23996.docx,.docx,87,C:/Finance/Compliance/,2025-07-21T14:52:03,0,[],Finance,Compliance
log_8250.pdf,.pdf,376,C:/Healthcare/Maintenance/,2023-06-08T20:17:57,1,[],Healthcare,Maintenance
guideline_2353.xlsx,.xlsx,965,C:/Healthcare/Internal/,2025-01-15T13:23:00,1,[],Healthcare,Internal
claim_9747.pdf,.pdf,2696,C:/Healthcare/Insurance/,2025-02-01T21:44:36,1,[],Healthcare,Insurance
reimbursement_7113.csv,.csv,343,C:/Healthcare/Insurance/,2024-02-10T03:53:53,1,[],Healthcare,Insurance
memo_16977.pdf,.pdf,886,C:/Finance/Reports/,2024-12-07T06:01:28,0,[],Finance,Reports
specimen_23414.csv,.csv,466,C:/Healthcare/LabResults/,2024-06-08T03:44:59,1,[],Healthcare,LabResults
info_0889.docx,.docx,327,C:/Finance/Customers/,2025-02-24T08:26:37,0,[],Finance,Customers
payroll_5910.xlsx,.xlsx,520,C:/Finance/HR/,2024-10-30T17:27:03,0,[],Finance,HR
announcement_10787.pdf,.pdf,614,C:/Finance/PublicInfo/,2022-06-01T14:54:11,0,[],Finance,PublicInfo
confidential_payroll_19267.xlsx,.xlsx,956,C:/Finance/HR/,2023-06-12T15:28:53,1,['confidential'],Finance,HR
specimen_19391.csv,.csv,60,C:/Healthcare/LabResults/,2023-03-10T04:37:25,1,[],Healthcare,LabResults
test_16209.csv,.csv,463,C:/Healthcare/LabResults/,2025-02-26T22:46:02,1,[],Healthcare,LabResults
consent_roster_14629.xlsx,.xlsx,665,C:/Healthcare/StaffSchedules/,2023-10-29T12:45:58,0,['consent'],Healthcare,StaffSchedules
maintenance_16233.txt,.txt,23,C:/Healthcare/Maintenance/,2025-01-13T15:09:47,0,[],Healthcare,Maintenance
balance_3919.xlsx,.xlsx,197,C:/Finance/Accounts/,2024-04-14T19:57:12,1,[],Finance,Accounts
audit_3496.xlsx,.xlsx,717,C:/Finance/Accounts/,2023-06-07T11:21:23,1,[],Finance,Accounts
invoice_18537.csv,.csv,708,C:/Healthcare/Insurance/,2023-04-15T01:25:44,1,[],Healthcare,Insurance
info_20785.pdf,.pdf,829,C:/Healthcare/PublicInfo/,2025-09-07T19:32:56,0,[],Healthcare,PublicInfo
notice_12407.txt,.txt,128,C:/Healthcare/PublicInfo/,2024-12-13T00:25:56,0,[],Healthcare,PublicInfo
parking_1239.txt,.txt,83,C:/Healthcare/PublicInfo/,2024-08-03T22:15:26,0,[],Healthcare,PublicInfo
audit_3591.csv,.csv,177,C:/Finance/Accounts/,2024-08-07T22:19:54,1,[],Finance,Accounts
diagnosis_10726.xlsx,.xlsx,1445,C:/Healthcare/Patients/,2025-11-06T10:30:44,0,[],Healthcare,Patients
protocol_9088.docx,.docx,194,C:/Healthcare/Internal/,2023-07-19T11:13:18,1,[],Healthcare,Internal
consent_meeting_23964.pdf,.pdf,392,C:/Healthcare/Meetings/,2025-12-07T14:14:27,0,['consent'],Healthcare,Meetings
meeting_13208.pdf,.pdf,491,C:/Healthcare/Meetings/,2024-07-11T22:43:08,0,[],Healthcare,Meetings
salary_19815.pdf,.pdf,1674,C:/Finance/HR/,2023-04-29T18:18:24,1,[],Finance,HR
coverage_19260.docx,.docx,1109,C:/Healthcare/Insurance/,2025-10-01T10:31:56,1,[],Healthcare,Insurance
info_20884.pdf,.pdf,1318,C:/Healthcare/PublicInfo/,2025-12-28T21:53:26,0,[],Healthcare,PublicInfo
payroll_19043.xlsx,.xlsx,1410,C:/Finance/HR/,2023-03-22T08:16:26,1,[],Finance,HR
payroll_13328.pdf,.pdf,542,C:/Finance/HR/,2025-08-10T18:19:07,1,[],Finance,HR
invoice_16752.docx,.docx,85,C:/Healthcare/Insurance/,2024-12-02T19:47:53,1,[],Healthcare,Insurance
audit_claim_11418.docx,.docx,164,C:/Healthcare/Insurance/,2025-06-11T19:42:34,1,['audit'],Healthcare,Insurance
salary_payroll_1799.xlsx,.xlsx,673,C:/Finance/HR/,2022-09-27T14:09:21,1,['salary'],Finance,HR
visit_20836.csv,.csv,342,C:/Healthcare/Patients/,2024-10-21T23:11:07,0,[],Healthcare,Patients
confidential_review_5601.docx,.docx,753,C:/Finance/Compliance/,2023-09-30T12:50:08,1,['confidential'],Finance,Compliance
agenda_2120.pdf,.pdf,733,C:/Healthcare/Meetings/,2025-01-23T10:54:29,1,[],Healthcare,Meetings
schedule_22523.pdf,.pdf,479,C:/Healthcare/StaffSchedules/,2024-11-28T12:30:42,0,[],Healthcare,StaffSchedules
guideline_9642.xlsx,.xlsx,985,C:/Finance/Compliance/,2025-07-09T03:27:31,0,[],Finance,Compliance
transaction_14189.csv,.csv,608,C:/Finance/Transactions/,2024-02-02T02:14:34,1,[],Finance,Transactions
customer_memo_20886.xlsx,.xlsx,1341,C:/Finance/Reports/,2022-04-23T16:25:29,1,['customer'],Finance,Reports
consent_17629.xlsx,.xlsx,330,C:/Healthcare/Patients/,2024-05-27T15:25:41,0,[],Healthcare,Patients
review_24040.docx,.docx,345,C:/Finance/Compliance/,2024-02-03T08:26:24,0,[],Finance,Compliance
memo_6158.pdf,.pdf,585,C:/Finance/Reports/,2022-12-23T06:19:15,0,[],Finance,Reports
customer_transfer_5389.csv,.csv,120,C:/Finance/Transactions/,2022-01-27T08:22:00,1,['customer'],Finance,Transactions
audit_notice_17315.pdf,.pdf,242,C:/Healthcare/PublicInfo/,2024-10-05T11:12:22,0,['audit'],Healthcare,PublicInfo
ledger_10166.pdf,.pdf,1418,C:/Finance/Accounts/,2024-04-17T02:00:46,1,[],Finance,Accounts
record_15917.pdf,.pdf,792,C:/Healthcare/Patients/,2023-10-20T07:20:50,1,[],Healthcare,Patients
consent_log_11782.pdf,.pdf,821,C:/Healthcare/Maintenance/,2025-05-21T17:56:06,1,['consent'],Healthcare,Maintenance
pin_ledger_10892.pdf,.pdf,856,C:/Finance/Accounts/,2023-02-26T04:23:55,1,['pin'],Finance,Accounts
shift_11775.pdf,.pdf,261,C:/Healthcare/StaffSchedules/,2025-06-29T21:15:11,0,[],Healthcare,StaffSchedules
maintenance_15141.txt,.txt,53,C:/Healthcare/Maintenance/,2023-01-14T20:36:53,0,[],Healthcare,Maintenance
medical_log_7040.pdf,.pdf,640,C:/Healthcare/Maintenance/,2023-10-06T22:01:56,1,['medical'],Healthcare,Maintenance
customer_5738.csv,.csv,221,C:/Finance/Customers/,2023-06-13T14:28:17,0,[],Finance,Customers
audit_17679.pdf,.pdf,685,C:/Finance/Accounts/,2022-07-15T09:49:42,1,[],Finance,Accounts
menu_17678.pdf,.pdf,1726,C:/Healthcare/PublicInfo/,2025-03-15T23:21:33,0,[],Healthcare,PublicInfo
contract_11039.xlsx,.xlsx,491,C:/Finance/Loans/,2022-08-03T03:03:13,1,[],Finance,Loans
profile_4691.csv,.csv,546,C:/Finance/Customers/,2022-01-02T12:24:06,0,[],Finance,Customers
report_12788.docx,.docx,515,C:/Finance/HR/,2025-08-22T21:37:27,0,[],Finance,HR
shift_0084.xlsx,.xlsx,84,C:/Healthcare/StaffSchedules/,2023-03-26T16:52:38,1,[],Healthcare,StaffSchedules
contract_22312.csv,.csv,301,C:/Finance/Customers/,2022-07-07T15:38:29,1,[],Finance,Customers
summary_6980.csv,.csv,223,C:/Finance/Transactions/,2022-11-26T08:49:05,0,[],Finance,Transactions
memo_17627.csv,.csv,312,C:/Finance/Reports/,2023-05-17T03:28:14,0,[],Finance,Reports
procedure_21880.docx,.docx,503,C:/Finance/Internal/,2022-02-23T07:42:47,1,[],Finance,Internal
procedure_1231.xlsx,.xlsx,475,C:/Finance/Internal/,2024-09-12T14:30:02,1,[],Finance,Internal
shift_16813.pdf,.pdf,1028,C:/Healthcare/StaffSchedules/,2024-11-02T15:43:34,0,[],Healthcare,StaffSchedules
agenda_3080.txt,.txt,1,C:/Healthcare/Meetings/,2024-03-21T15:27:22,0,[],Healthcare,Meetings
loan_0311.docx,.docx,71,C:/Finance/Loans/,2025-07-15T09:46:18,1,[],Finance,Loans
passwords_lab_23066.xlsx,.xlsx,1020,C:/Healthcare/LabResults/,2023-04-12T23:26:08,1,['passwords'],Healthcare,LabResults
insurance_claim_claim_7940.docx,.docx,214,C:/Healthcare/Insurance/,2023-09-07T19:23:02,1,['insurance_claim'],Healthcare,Insurance
menu_15565.csv,.csv,452,C:/Healthcare/PublicInfo/,2025-01-17T12:46:26,0,[],Healthcare,PublicInfo
policy_4212.pdf,.pdf,1965,C:/Healthcare/Insurance/,2024-11-22T00:13:41,1,[],Healthcare,Insurance
lab_18240.pdf,.pdf,388,C:/Healthcare/LabResults/,2025-12-21T22:14:43,1,[],Healthcare,LabResults
visit_4217.csv,.csv,291,C:/Healthcare/Patients/,2025-03-10T09:30:17,1,[],Healthcare,Patients
profile_21220.docx,.docx,63,C:/Finance/Customers/,2024-01-02T04:28:48,0,[],Finance,Customers
policy_5599.docx,.docx,619,C:/Finance/Compliance/,2025-09-16T17:22:57,0,[],Finance,Compliance
policy_1057.csv,.csv,139,C:/Healthcare/Insurance/,2023-11-27T05:18:35,1,[],Healthcare,Insurance
loan_contract_policy_7793.pdf,.pdf,603,C:/Finance/Internal/,2024-11-23T00:25:09,1,['loan_contract'],Finance,Internal
protocol_12565.xlsx,.xlsx,24,C:/Healthcare/Internal/,2025-07-13T11:13:52,1,[],Healthcare,Internal
tax_info_contract_8564.docx,.docx,140,C:/Finance/Customers/,2022-07-03T21:45:48,1,['tax_info'],Finance,Customers
meeting_24705.pdf,.pdf,888,C:/Healthcare/Meetings/,2024-06-18T22:44:47,0,[],Healthcare,Meetings
contract_16426.csv,.csv,648,C:/Finance/Customers/,2022-11-24T06:23:46,1,[],Finance,Customers
patient_coverage_0496.pdf,.pdf,1213,C:/Healthcare/Insurance/,2025-06-12T04:08:52,1,['patient'],Healthcare,Insurance
tax_info_profile_20365.docx,.docx,280,C:/Finance/Customers/,2025-11-09T00:01:10,0,['tax_info'],Finance,Customers
info_15147.txt,.txt,5,C:/Finance/PublicInfo/,2022-06-14T21:13:28,0,[],Finance,PublicInfo
review_4856.docx,.docx,149,C:/Finance/Compliance/,2025-05-17T21:35:31,0,[],Finance,Compliance
menu_3038.txt,.txt,68,C:/Healthcare/PublicInfo/,2024-02-23T10:13:01,0,[],Healthcare,PublicInfo
balance_15818.pdf,.pdf,631,C:/Finance/Accounts/,2025-02-27T12:56:15,1,[],Finance,Accounts
info_7928.pdf,.pdf,2168,C:/Finance/Customers/,2023-11-24T15:17:20,1,[],Finance,Customers
roster_22544.docx,.docx,702,C:/Finance/HR/,2022-04-02T09:49:02,0,[],Finance,HR
passwords_summary_7598.xlsx,.xlsx,745,C:/Finance/Reports/,2025-08-10T19:26:28,1,['passwords'],Finance,Reports
log_17540.xlsx,.xlsx,326,C:/Healthcare/Maintenance/,2025-07-22T23:02:03,0,[],Healthcare,Maintenance
agreement_16174.docx,.docx,59,C:/Finance/Loans/,2022-12-04T01:45:54,1,[],Finance,Loans
parking_7223.txt,.txt,35,C:/Healthcare/PublicInfo/,2025-02-23T12:21:04,0,[],Healthcare,PublicInfo
policy_5983.docx,.docx,591,C:/Healthcare/Insurance/,2023-08-08T12:23:28,1,[],Healthcare,Insurance
customer_summary_1368.pdf,.pdf,1902,C:/Finance/Transactions/,2023-12-31T21:39:37,1,['customer'],Finance,Transactions
log_20452.txt,.txt,28,C:/Healthcare/Maintenance/,2023-10-30T16:37:03,0,[],Healthcare,Maintenance
payroll_13909.xlsx,.xlsx,251,C:/Finance/HR/,2024-03-10T11:05:19,0,[],Finance,HR
transaction_1208.csv,.csv,673,C:/Finance/Transactions/,2025-05-11T12:53:52,0,[],Finance,Transactions
profile_5383.csv,.csv,652,C:/Finance/Customers/,2025-08-19T03:25:55,0,[],Finance,Customers
procedure_23713.xlsx,.xlsx,1215,C:/Healthcare/Internal/,2025-03-13T06:18:58,1,[],Healthcare,Internal
workorder_5270.xlsx,.xlsx,841,C:/Healthcare/Maintenance/,2024-12-08T22:49:59,0,[],Healthcare,Maintenance
policy_21610.xlsx,.xlsx,570,C:/Finance/Internal/,2023-06-20T14:00:42,1,[],Finance,Internal
profile_8432.docx,.docx,167,C:/Finance/Customers/,2025-06-21T04:18:34,1,[],Finance,Customers
audit_3603.docx,.docx,243,C:/Finance/Compliance/,2022-11-04T11:27:33,0,[],Finance,Compliance
transfer_8347.xlsx,.xlsx,1547,C:/Finance/Transactions/,2022-02-14T03:33:10,1,[],Finance,Transactions
results_22214.xls,.xls,1101,C:/Healthcare/LabResults/,2024-02-24T09:30:02,1,[],Healthcare,LabResults
protocol_4380.docx,.docx,609,C:/Healthcare/Internal/,2023-07-31T19:36:25,1,[],Healthcare,Internal
agenda_24475.docx,.docx,79,C:/Healthcare/Meetings/,2024-11-08T09:56:31,0,[],Healthcare,Meetings
ssn_customer_12956.pdf,.pdf,539,C:/Finance/Customers/,2022-03-12T12:04:22,1,['ssn'],Finance,Customers
analysis_8803.pdf,.pdf,1210,C:/Finance/Reports/,2024-01-25T12:10:38,1,[],Finance,Reports
contract_21356.xls,.xls,122,C:/Finance/Loans/,2025-03-21T23:04:29,1,[],Finance,Loans
confidential_repayment_20316.xls,.xls,882,C:/Finance/Loans/,2025-04-13T08:08:21,1,['confidential'],Finance,Loans
info_8128.csv,.csv,447,C:/Healthcare/PublicInfo/,2024-12-25T10:48:24,0,[],Healthcare,PublicInfo
contract_24535.pdf,.pdf,622,C:/Finance/Customers/,2024-09-09T06:52:27,1,[],Finance,Customers
agreement_21055.pdf,.pdf,1171,C:/Finance/Loans/,2024-02-19T00:57:06,1,[],Finance,Loans
passwords_announcement_7431.pdf,.pdf,638,C:/Finance/PublicInfo/,2022-03-09T07:37:03,0,['passwords'],Finance,PublicInfo
test_7049.pdf,.pdf,1206,C:/Healthcare/LabResults/,2025-08-27T07:24:05,1,[],Healthcare,LabResults
credit_report_guideline_16975.pdf,.pdf,836,C:/Finance/Internal/,2024-10-18T01:01:56,1,['credit_report'],Finance,Internal
notice_12846.pdf,.pdf,742,C:/Healthcare/PublicInfo/,2023-07-04T04:36:18,0,[],Healthcare,PublicInfo
procedure_21121.docx,.docx,165,C:/Healthcare/Internal/,2025-06-05T12:15:32,1,[],Healthcare,Internal
info_10710.csv,.csv,309,C:/Healthcare/PublicInfo/,2025-11-24T01:09:20,0,[],Healthcare,PublicInfo
bank_statement_policy_21677.docx,.docx,604,C:/Finance/Compliance/,2025-10-14T05:58:36,1,['bank_statement'],Finance,Compliance
notice_4874.txt,.txt,116,C:/Finance/PublicInfo/,2023-02-18T01:56:48,0,[],Finance,PublicInfo
specimen_8583.xls,.xls,629,C:/Healthcare/LabResults/,2023-04-07T11:15:37,1,[],Healthcare,LabResults
guideline_0217.xlsx,.xlsx,2391,C:/Healthcare/Internal/,2025-02-24T04:20:07,1,[],Healthcare,Internal
contract_18346.docx,.docx,800,C:/Finance/Customers/,2024-07-29T15:22:48,1,[],Finance,Customers
statement_10638.pdf,.pdf,1482,C:/Finance/Transactions/,2022-11-04T22:25:23,0,[],Finance,Transactions
summary_22257.xlsx,.xlsx,715,C:/Finance/Transactions/,2024-05-20T19:05:37,0,[],Finance,Transactions
protocol_0443.docx,.docx,350,C:/Finance/Internal/,2022-01-28T19:57:41,1,[],Finance,Internal
salary_contract_14104.docx,.docx,350,C:/Finance/Loans/,2025-03-25T02:31:53,1,['salary'],Finance,Loans
memo_16602.csv,.csv,101,C:/Finance/Reports/,2024-07-05T11:37:20,0,[],Finance,Reports
info_12973.csv,.csv,405,C:/Healthcare/PublicInfo/,2025-01-30T17:41:41,0,[],Healthcare,PublicInfo
roster_5572.xlsx,.xlsx,466,C:/Finance/HR/,2023-04-08T17:28:42,0,[],Finance,HR
contract_15087.docx,.docx,490,C:/Finance/Loans/,2022-08-29T11:10:11,1,[],Finance,Loans
payroll_schedule_7243.pdf,.pdf,1194,C:/Healthcare/StaffSchedules/,2024-02-17T05:22:22,1,['payroll'],Healthcare,StaffSchedules
protocol_15051.docx,.docx,284,C:/Finance/Internal/,2025-07-31T09:47:40,1,[],Finance,Internal
announcement_8070.csv,.csv,85,C:/Finance/PublicInfo/,2025-03-28T15:26:39,0,[],Finance,PublicInfo
audit_3853.pdf,.pdf,1930,C:/Finance/Accounts/,2025-07-26T12:19:36,1,[],Finance,Accounts
transaction_23060.pdf,.pdf,17,C:/Finance/Transactions/,2023-07-14T00:46:40,1,[],Finance,Transactions
policy_1126.docx,.docx,565,C:/Finance/Compliance/,2022-01-11T17:38:25,0,[],Finance,Compliance
roster_17890.xlsx,.xlsx,1420,C:/Healthcare/StaffSchedules/,2024-10-02T20:56:30,0,[],Healthcare,StaffSchedules
review_4993.pdf,.pdf,127,C:/Finance/Compliance/,2023-07-13T10:13:46,0,[],Finance,Compliance
visit_17542.docx,.docx,673,C:/Healthcare/Patients/,2023-09-22T08:03:16,0,[],Healthcare,Patients
contract_23018.xlsx,.xlsx,1681,C:/Finance/Loans/,2025-12-15T21:59:13,1,[],Finance,Loans
log_24001.pdf,.pdf,557,C:/Healthcare/Maintenance/,2025-03-12T14:47:57,0,[],Healthcare,Maintenance
audit_1605.pdf,.pdf,1334,C:/Finance/Compliance/,2025-07-07T08:30:33,0,[],Finance,Compliance
policy_23066.xlsx,.xlsx,462,C:/Finance/Compliance/,2022-02-15T20:41:18,0,[],Finance,Compliance
analysis_24224.csv,.csv,630,C:/Finance/Reports/,2025-08-27T10:31:58,1,[],Finance,Reports
transfer_15757.pdf,.pdf,906,C:/Finance/Transactions/,2022-06-04T00:39:22,1,[],Finance,Transactions
minutes_5492.pdf,.pdf,2249,C:/Healthcare/Meetings/,2024-05-17T14:31:15,1,[],Healthcare,Meetings
workorder_2821.pdf,.pdf,1144,C:/Healthcare/Maintenance/,2023-07-11T14:44:44,1,[],Healthcare,Maintenance
guideline_3870.docx,.docx,268,C:/Healthcare/Internal/,2025-06-27T21:11:58,1,[],Healthcare,Internal
bank_statement_repayment_10634.xlsx,.xlsx,90,C:/Finance/Loans/,2024-06-05T11:40:18,1,['bank_statement'],Finance,Loans
notice_7767.pdf,.pdf,73,C:/Healthcare/PublicInfo/,2024-02-03T21:08:36,0,[],Healthcare,PublicInfo
notice_3942.csv,.csv,29,C:/Finance/PublicInfo/,2023-03-11T00:31:53,0,[],Finance,PublicInfo
info_18594.csv,.csv,315,C:/Finance/PublicInfo/,2022-08-08T03:02:06,0,[],Finance,PublicInfo
lab_14704.xlsx,.xlsx,1322,C:/Healthcare/LabResults/,2024-11-30T18:53:08,1,[],Healthcare,LabResults
info_4360.docx,.docx,1081,C:/Finance/Customers/,2024-06-04T19:53:35,1,[],Finance,Customers
coverage_9688.docx,.docx,582,C:/Healthcare/Insurance/,2023-02-15T13:48:51,1,[],Healthcare,Insurance
policy_0388.docx,.docx,360,C:/Healthcare/Insurance/,2025-06-30T06:22:30,1,[],Healthcare,Insurance
agreement_2228.pdf,.pdf,1900,C:/Finance/Loans/,2025-11-29T11:01:29,1,[],Finance,Loans
payroll_procedure_5837.xlsx,.xlsx,1183,C:/Healthcare/Internal/,2025-01-29T07:21:19,1,['payroll'],Healthcare,Internal
review_12179.docx,.docx,63,C:/Finance/Compliance/,2024-01-17T11:41:05,1,[],Finance,Compliance
schedule_2433.xlsx,.xlsx,605,C:/Healthcare/StaffSchedules/,2024-08-21T15:25:51,1,[],Healthcare,StaffSchedules
agenda_5300.docx,.docx,627,C:/Healthcare/Meetings/,2024-12-12T10:47:19,0,[],Healthcare,Meetings
roster_5582.pdf,.pdf,970,C:/Finance/HR/,2023-09-04T05:04:28,0,[],Finance,HR
guideline_10571.docx,.docx,151,C:/Healthcare/Internal/,2025-11-09T17:03:36,1,[],Healthcare,Internal
procedure_3995.xlsx,.xlsx,1561,C:/Healthcare/Internal/,2024-01-23T15:04:40,1,[],Healthcare,Internal
roster_3419.pdf,.pdf,1436,C:/Finance/HR/,2024-04-13T12:23:33,1,[],Finance,HR
parking_6533.txt,.txt,45,C:/Healthcare/PublicInfo/,2024-12-02T20:09:40,0,[],Healthcare,PublicInfo
customer_balance_23576.pdf,.pdf,708,C:/Finance/Accounts/,2024-08-03T17:41:09,1,['customer'],Finance,Accounts
workorder_6400.xlsx,.xlsx,1171,C:/Healthcare/Maintenance/,2025-12-17T13:27:42,0,[],Healthcare,Maintenance
contract_12262.pdf,.pdf,469,C:/Finance/Loans/,2023-07-21T05:41:05,1,[],Finance,Loans
reimbursement_7371.csv,.csv,269,C:/Healthcare/Insurance/,2025-12-07T18:59:49,1,[],Healthcare,Insurance
shift_9516.xlsx,.xlsx,1285,C:/Healthcare/StaffSchedules/,2023-06-25T01:24:16,0,[],Healthcare,StaffSchedules
invoice_12786.csv,.csv,170,C:/Healthcare/Insurance/,2023-01-24T22:16:51,1,[],Healthcare,Insurance
menu_3838.csv,.csv,29,C:/Healthcare/PublicInfo/,2024-12-17T11:14:57,0,[],Healthcare,PublicInfo
profile_18357.docx,.docx,332,C:/Finance/Customers/,2024-12-15T19:00:20,1,[],Finance,Customers
maintenance_10512.xlsx,.xlsx,1265,C:/Healthcare/Maintenance/,2023-11-12T22:17:02,1,[],Healthcare,Maintenance
info_3182.csv,.csv,82,C:/Healthcare/PublicInfo/,2025-03-24T08:12:02,0,[],Healthcare,PublicInfo
analysis_9793.xlsx,.xlsx,2222,C:/Healthcare/LabResults/,2023-02-02T06:57:55,1,[],Healthcare,LabResults
payroll_23505.docx,.docx,361,C:/Finance/HR/,2023-05-31T22:37:05,1,[],Finance,HR
credit_report_customer_11168.pdf,.pdf,1085,C:/Finance/Customers/,2023-02-25T09:32:04,0,['credit_report'],Finance,Customers
schedule_7995.xlsx,.xlsx,119,C:/Healthcare/StaffSchedules/,2024-07-17T09:53:40,0,[],Healthcare,StaffSchedules
minutes_2305.pdf,.pdf,979,C:/Healthcare/Meetings/,2025-06-08T15:18:04,0,[],Healthcare,Meetings
